credit_score,country,age_group_gender,balance_per_age,balance_per_tenure,salary_per_products,active_member,estimated_salary,churn
746,France,twenties_Male,4793.5876,11983.969,44364.235,1,88728.47,0
655,France,sixties_Female,1997.328166666667,29959.9225,43490.725,1,86981.45,0
644,France,thirties_Female,3072.812564102564,11983.969,3740.93,0,3740.93,0
778,France,thirties_Male,4090.119411764706,23177.34333333333,33974.66,0,67949.32,0
617,France,thirties_Female,2985.9457142857145,34836.03333333333,147636.46,1,147636.46,0
660,Germany,thirties_Male,3255.673714285714,11394.858,188891.96,0,188891.96,1
537,France,forties_Male,2549.7806382978724,10894.517272727271,12741.31,1,25482.62,0
554,France,thirties_Female,3072.812564102564,10894.517272727271,9195.965,1,18391.93,0
806,France,thirties_Male,3865.796451612903,11983.969,70084.18,1,140168.36,0
611,Germany,thirties_Male,3176.343783783784,58762.36,80532.145,1,161064.29,0
665,France,thirties_Female,4334.860000000001,26731.63666666667,183542.08,1,183542.08,0
648,France,thirties_Female,3238.9105405405408,14979.96125,97119.46,0,194238.92,0
692,France,twenties_Male,4649.908518518519,62773.765,7900.46,0,7900.46,0
507,Spain,forties_Male,2017.0365217391304,13254.811428571427,51424.29,1,51424.29,0
696,Germany,forties_Male,1980.331020408164,16172.703333333331,76225.42,0,152450.84,1
681,France,thirties_Male,3524.6967647058823,29959.9225,27908.1,0,55816.2,0
687,France,twenties_Female,4609.218846153846,17119.955714285716,16454.565,1,32909.13,0
641,Spain,forties_Male,2553.62825,17024.188333333335,100637.07,1,100637.07,0
507,France,thirties_Female,3437.959393939394,56726.33,142911.99,0,142911.99,0
688,Spain,forties_Female,3384.385217391304,17297.96888888889,26287.21,0,26287.21,0
535,Germany,thirties_Male,3354.6115789473683,14163.915555555555,60775.76,0,60775.76,1
701,France,forties_Male,2922.919268292683,10894.517272727271,73128.885,1,146257.77,0
488,France,forties_Male,2622.119302325581,10250.102727272728,28332.0,1,28332.0,0
539,France,twenties_Female,4132.403103448276,23967.938,50459.595,1,100919.19,0
674,France,forties_Male,3219.7595555555554,18111.1475,102591.9,1,102591.9,1
538,Spain,forties_Male,2995.99225,13315.521111111111,12777.2,1,25554.4,0
829,France,twenties_Female,6823.929090909091,18765.805,152107.93,0,152107.93,1
768,France,fifties_Male,1290.9766666666667,7745.860000000001,69381.05,1,69381.05,0
585,Spain,forties_Female,2723.6293181818182,23967.938,50864.23,1,101728.46,0
581,France,thirties_Male,3865.796451612903,29959.9225,44520.305,0,89040.61,0
682,Germany,thirties_Female,3355.3977142857143,39146.30666666666,8455.49,1,16910.98,0
653,France,thirties_Male,3139.8881578947367,13257.305555555557,150468.35,0,150468.35,0
712,France,thirties_Female,2985.7196666666664,44785.795,177613.19,1,177613.19,0
620,Germany,thirties_Female,3007.399117647059,11361.285555555556,120672.09,0,120672.09,0
709,France,forties_Male,2822.5407142857143,11854.671,77142.85,1,77142.85,0
832,France,sixties_Male,1964.5850819672128,39946.56333333333,127804.66,1,127804.66,1
635,Spain,thirties_Male,2717.293157894737,103257.14,158344.63,0,158344.63,0
749,Spain,forties_Female,2888.5818604651163,62104.51,167179.48,1,167179.48,0
629,Spain,thirties_Male,3744.9903125,29959.9225,7702.32,1,15404.64,0
836,Spain,forties_Female,3665.922926829269,18787.855,156036.19,1,156036.19,0
542,Spain,thirties_Male,3195.703823529412,12072.658888888887,144725.14,1,144725.14,0
645,France,forties_Female,1896.1317777777776,9480.658888888887,22558.74,0,22558.74,0
844,France,twenties_Female,4132.403103448276,13315.521111111111,73671.015,0,147342.03,0
747,Germany,thirties_Male,3669.631351351351,13577.636,28490.15,0,85470.45,1
645,France,forties_Male,3285.281,18773.03428571429,194656.11,1,194656.11,0
752,Spain,thirties_Female,3328.880277777778,29959.9225,24252.55,1,48505.1,0
760,Spain,forties_Female,2922.919268292683,17119.955714285716,50745.615,0,101491.23,0
714,Germany,forties_Female,2365.1548888888888,10643.197,82058.845,1,164117.69,0
717,France,fifties_Male,1806.1152,9030.576,124626.57,1,124626.57,0
645,Germany,twenties_Male,4195.215357142857,14683.25375,17245.03,1,34490.06,0
681,France,thirties_Male,4652.6396875,37221.1175,45483.685,1,90967.37,0
681,Germany,forties_Female,2070.812727272727,18223.152,12104.42,0,24208.84,1
679,Germany,thirties_Female,2091.185675675676,8597.096666666666,87436.545,1,174873.09,0
528,Spain,twenties_Male,4554.125652173913,13093.11125,170262.97,0,170262.97,0
710,France,thirties_Female,3865.796451612903,29959.9225,56144.53,1,112289.06,0
733,Germany,thirties_Male,2347.141282051282,15256.418333333331,93783.0,1,93783.0,0
724,France,thirties_Female,3744.9903125,17119.955714285716,75013.395,1,150026.79,0
726,France,thirties_Female,5462.786764705882,185734.75,102036.82,1,102036.82,0
520,France,thirties_Male,4779.884666666667,35849.135,449.255,1,898.51,0
556,France,forties_Male,3147.74625,20984.975,95124.4,1,95124.4,0
579,France,forties_Female,2663.1042222222222,39946.56333333333,5757.195,0,11514.39,0
674,France,thirties_Male,4292.380555555556,51508.56666666667,27468.72,1,27468.72,0
570,France,twenties_Female,4132.403103448276,119839.69,37092.43,0,37092.43,0
631,France,fifties_Male,1973.6235294117648,11183.866666666669,171587.9,0,171587.9,0
623,Spain,forties_Male,1893.7675,41662.885,80828.78,1,80828.78,0
665,France,thirties_Male,3169.5582857142854,12326.06,169287.99,0,169287.99,0
523,Spain,thirties_Female,3157.7927777777777,12631.17111111111,13197.44,0,13197.44,0
706,Germany,thirties_Male,3774.841290322581,58510.04,27219.765,0,54439.53,0
619,France,forties_Female,2966.5304081632653,14535.999,38186.85,0,38186.85,0
593,Germany,thirties_Female,3881.8379487179486,16821.297777777778,27274.6,0,27274.6,1
608,Spain,sixties_Male,1877.8083333333327,13770.594444444445,65758.19,1,65758.19,0
526,France,thirties_Female,3328.880277777778,119839.69,48883.815,0,97767.63,0
684,Spain,forties_Male,1757.2755000000002,23430.34,115468.84,1,115468.84,1
604,Germany,forties_Female,3953.1297619047614,15093.768181818185,98293.14,0,98293.14,0
636,Germany,thirties_Male,2684.536666666667,13806.188571428573,182059.28,0,182059.28,0
669,Spain,thirties_Female,3631.505757575758,13315.521111111111,64269.025,1,128538.05,0
624,France,seventies_Male,1687.882957746479,14979.96125,54420.915,1,108841.83,0
631,France,twenties_Male,4132.403103448276,39946.56333333333,9290.92,1,18581.84,0
753,France,forties_Male,2496.660208333333,23967.938,73410.71,1,146821.42,0
588,France,forties_Male,2995.99225,19973.281666666662,50363.84,0,100727.68,0
729,Germany,twenties_Male,3741.0807692307694,19453.620000000003,19678.19,0,39356.38,0
602,France,forties_Female,2853.3259523809525,10894.517272727271,84960.555,0,169921.11,1
689,Germany,fifties_Female,1387.2147272727273,38148.405,42364.75,0,42364.75,1
486,Spain,twenties_Male,4438.507037037037,14979.96125,14411.52,0,28823.04,0
809,Germany,forties_Female,1535.6652380952382,9213.99142857143,60812.27,1,182436.81,1
562,France,thirties_Male,3153.676052631579,19973.281666666662,115700.2,0,115700.2,0
763,Spain,thirties_Female,3744.9903125,13315.521111111111,8362.765,0,16725.53,0
669,France,fifties_Male,2102.450701754386,19973.281666666662,28437.88,1,56875.76,0
709,France,thirties_Male,3072.812564102564,13315.521111111111,28107.045,0,56214.09,0
554,Spain,forties_Female,2663.1042222222222,23967.938,96706.025,1,193412.05,0
699,France,thirties_Male,3238.9105405405408,10894.517272727271,41631.52,0,83263.04,0
732,Spain,fifties_Male,2486.105555555556,134249.7,13404.4,1,13404.4,0
625,France,forties_Female,2663.1042222222222,29959.9225,184474.15,1,184474.15,1
599,France,thirties_Male,3514.789333333333,10544.368,121124.53,1,121124.53,0
584,Spain,fifties_Female,2396.7938,59919.845,152567.75,1,152567.75,1
499,France,thirties_Male,3423.991142857143,10894.517272727271,5361.27,0,10722.54,0
526,Spain,thirties_Male,3153.676052631579,39946.56333333333,29005.49,0,58010.98,0
625,Germany,thirties_Female,2461.356,14357.910000000002,81720.4,0,163440.8,1
537,Spain,thirties_Female,2551.027894736842,48469.53,102606.92,1,102606.92,0
696,Spain,forties_Male,2271.459574468085,53379.3,80591.18,1,80591.18,0
679,France,thirties_Female,3409.9590909090907,11252.865,88681.225,0,177362.45,0
684,France,sixties_Male,1942.7263333333333,38854.526666666665,120257.7,0,120257.7,1
850,France,thirties_Male,3744.9903125,23967.938,180622.02,1,180622.02,0
495,Spain,forties_Female,2853.3259523809525,14979.96125,65202.265,0,130404.53,0
537,Spain,thirties_Female,3731.231052631579,20255.254285714287,147797.54,1,147797.54,0
850,France,forties_Male,3327.239512195122,34104.205,57844.26,1,57844.26,0
513,France,thirties_Male,3994.656333333333,19973.281666666662,81261.83,0,162523.66,0
618,Germany,forties_Female,3331.138,66622.76,27247.91,1,54495.82,0
802,Germany,forties_Female,2213.600975609756,18151.528,84591.83,1,169183.66,0
547,France,forties_Male,2147.6827906976746,46175.18,80262.91,1,80262.91,0
613,Germany,sixties_Male,1141.7172463768118,7877.849,8751.59,1,8751.59,0
592,Germany,thirties_Female,3004.233235294117,14591.99,51314.49,1,102628.98,0
546,France,twenties_Male,4132.403103448276,19973.281666666662,94823.95,1,94823.95,0
721,Germany,thirties_Male,2661.0702702702706,19691.92,90821.66,0,90821.66,0
671,Germany,forties_Female,2438.3778723404253,14325.47,76597.16,0,153194.32,1
624,Spain,thirties_Male,3423.991142857143,39946.56333333333,43655.295,0,87310.59,0
751,Germany,fifties_Female,2903.427254901961,18509.34875,146411.41,0,146411.41,1
636,Spain,thirties_Male,3328.880277777778,59919.845,24682.7,1,74048.1,1
607,Spain,sixties_Female,1742.0103225806452,12000.515555555556,23386.77,1,23386.77,1
509,Germany,twenties_Female,3714.226551724138,107712.57,46449.085,1,92898.17,0
653,Spain,thirties_Male,3423.991142857143,11983.969,22978.025,1,45956.05,0
709,Spain,thirties_Female,3238.9105405405408,13315.521111111111,23912.853333333333,0,71738.56,0
559,France,thirties_Male,4540.735,14530.352,103560.98,0,103560.98,0
684,Germany,thirties_Male,3742.605675675676,27695.282,26183.645,1,52367.29,0
635,France,twenties_Female,4721.168888888888,14163.506666666666,152916.05,1,152916.05,1
709,France,twenties_Male,6021.216538461538,22364.518571428573,4410.77,1,4410.77,0
656,Germany,forties_Female,1981.4871428571428,9709.287,74771.22,0,74771.22,1
793,France,thirties_Male,3744.9903125,39946.56333333333,96908.815,0,193817.63,1
609,Spain,thirties_Male,3494.94027027027,21552.131666666664,26793.82,1,26793.82,0
618,Germany,twenties_Female,3459.141379310345,9119.554545454546,16263.32,1,32526.64,0
850,France,thirties_Female,2333.8562857142856,11669.281428571428,824.0,0,824.0,0
669,Spain,fifties_Male,1741.716274509804,22206.8825,85250.77,0,85250.77,1
594,Germany,forties_Male,3802.311,152092.44,41754.465,1,83508.93,0
616,Spain,seventies_Male,1687.882957746479,23967.938,86799.69,1,173599.38,0
676,France,forties_Female,2445.7079591836737,59919.845,79342.31,0,79342.31,1
608,Spain,thirties_Female,2694.914736842105,10240.676,57600.66,1,57600.66,0
710,France,twenties_Male,5196.712380952381,21826.192000000003,28095.995,1,56191.99,0
695,France,twenties_Male,4132.403103448276,19973.281666666662,3385.22,1,6770.44,0
530,Germany,thirties_Male,2280.069090909091,7524.228,101694.67,1,101694.67,0
509,Spain,twenties_Male,4132.403103448276,59919.845,34556.57,0,69113.14,0
517,France,forties_Female,2663.1042222222222,23967.938,172674.36,0,172674.36,1
758,Germany,thirties_Male,3913.410303030303,129142.54,13303.14,1,26606.28,0
665,France,fifties_Male,2349.797843137255,39946.56333333333,53353.36,0,53353.36,0
631,Germany,twenties_Female,6324.087272727274,19875.70285714286,63747.51,1,63747.51,0
576,Spain,thirties_Male,3631.505757575758,29959.9225,95056.025,1,190112.05,0
544,Spain,twenties_Male,3021.9690909090914,16620.83,110317.39,1,110317.39,0
596,Germany,forties_Male,1559.72575,10398.171666666669,49541.14333333333,0,148623.43,1
481,France,thirties_Female,3524.6967647058823,19973.281666666662,62626.73,1,125253.46,0
498,France,forties_Male,1996.905652173913,45928.83,101954.78,0,101954.78,1
512,Spain,thirties_Male,3865.796451612903,17119.955714285716,84231.13,0,168462.26,0
594,France,fifties_Female,2139.9944642857145,14979.96125,26215.85,0,26215.85,1
570,France,thirties_Female,5872.450666666667,16015.774545454544,97045.32,0,97045.32,1
721,Spain,thirties_Male,3153.676052631579,14979.96125,53534.8,1,53534.8,0
453,France,thirties_Female,3563.1016216216217,26366.952,4474.6,0,8949.2,0
562,France,forties_Male,1923.9158333333328,23086.99,163116.75,1,163116.75,0
682,France,forties_Male,2995.99225,23967.938,70372.955,1,140745.91,0
748,France,forties_Male,2382.42775,23824.2775,171515.84,0,171515.84,0
729,France,thirties_Female,3744.9903125,11983.969,75401.72,0,150803.44,0
663,France,thirties_Male,3072.812564102564,23967.938,76884.05,0,76884.05,0
735,France,fifties_Female,2336.7049056603773,13760.595555555556,85227.465,1,170454.93,1
627,Germany,sixties_Male,2313.328064516129,35856.585,71552.15,1,143104.3,0
713,France,forties_Male,2605.210652173913,19973.281666666662,55701.62,1,55701.62,0
562,Germany,thirties_Male,3635.748387096774,37569.4,186370.3,1,186370.3,0
632,France,forties_Male,2325.895581395349,33337.83666666666,24275.32,0,24275.32,0
479,France,thirties_Female,6308.046363636364,69388.51,50774.81,0,50774.81,1
658,Spain,twenties_Male,5706.651904761905,14979.96125,77139.935,1,154279.87,0
598,France,forties_Female,2995.99225,11983.969,68462.59,0,68462.59,1
597,France,teenager_Male,6307.352105263158,39946.56333333333,45518.37,1,91036.74,0
512,France,thirties_Female,3687.433636363636,17383.615714285716,41840.985,1,83681.97,0
704,France,thirties_Male,2859.6158974358978,37175.00666666667,199484.96,0,199484.96,0
474,France,twenties_Male,4609.218846153846,17119.955714285716,76245.61,0,152491.22,0
604,Germany,thirties_Male,3154.063888888889,10322.39090909091,134875.37,1,134875.37,0
683,France,forties_Male,2334.061463414634,13670.93142857143,92183.07,1,184366.14,0
537,France,twenties_Male,3177.2610714285715,88963.31,94919.965,1,189839.93,0
794,Spain,thirties_Male,4673.55935483871,144880.34,87821.72,1,175643.44,0
732,France,fifties_Male,2483.200363636364,13657.602,3268.17,1,3268.17,1
495,France,thirties_Female,1660.3423684210527,21031.00333333333,47089.72,1,47089.72,0
552,Germany,thirties_Male,3480.818947368421,12024.647272727272,23281.01,1,46562.02,0
602,France,twenties_Female,3062.565517241379,22203.6,31243.985,1,62487.97,0
607,Germany,forties_Male,2264.86375,15099.091666666667,181598.25,1,181598.25,0
675,Germany,thirties_Female,4297.462121212121,141816.25,64815.05,0,64815.05,1
443,France,fifties_Female,2565.703148148148,34636.9925,70196.23,1,70196.23,1
727,France,thirties_Female,1683.615483870968,17397.36,80191.735,1,160383.47,0
482,France,thirties_Male,3288.847105263158,24995.238,35848.12,0,35848.12,0
686,France,thirties_Female,3524.6967647058823,59919.845,43639.24,0,87278.48,0
588,Germany,thirties_Male,2981.610857142857,26089.095,94498.82,0,94498.82,0
605,Spain,forties_Female,3131.581666666667,13665.083636363635,133486.36,1,133486.36,0
583,France,thirties_Male,3315.366153846154,64649.64,36553.8,0,73107.6,0
738,Germany,thirties_Male,3809.484324324325,17618.865,97666.99,0,195333.98,0
744,Spain,thirties_Male,4268.837333333333,64032.56,121525.48,0,121525.48,0
781,France,twenties_Male,4671.020869565217,35811.16,173843.21,0,173843.21,0
699,France,thirties_Male,3454.960882352941,39156.223333333335,185227.42,0,185227.42,0
639,France,twenties_Female,4438.507037037037,39946.56333333333,62622.09,0,125244.18,0
583,France,twenties_Female,4438.507037037037,23967.938,54371.136666666665,0,163113.41,0
587,France,forties_Male,2853.3259523809525,59919.845,123006.91,0,123006.91,0
694,France,forties_Male,2995.99225,11983.969,20231.515,0,40463.03,0
570,France,twenties_Female,5277.242413793103,30608.006,131363.57,1,131363.57,1
692,Germany,forties_Male,3157.423111111111,20297.72,47076.4625,0,188305.85,1
511,France,thirties_Female,3994.656333333333,19973.281666666662,71997.43,0,143994.86,0
788,France,thirties_Male,3502.486875,22415.916,89368.59,0,89368.59,0
526,Spain,sixties_Male,2000.6757575757576,16505.575,79182.945,1,158365.89,0
749,Spain,forties_Female,1447.452391304348,6658.281,78753.12,0,78753.12,1
691,France,thirties_Female,3631.505757575758,17119.955714285716,50204.155,1,100408.31,0
481,France,thirties_Female,3072.812564102564,17119.955714285716,24677.54,1,24677.54,0
752,France,thirties_Male,3631.505757575758,23967.938,19785.39,1,39570.78,0
658,France,thirties_Female,2707.7657894736844,14699.3,155665.76,0,155665.76,0
679,Spain,forties_Male,2853.3259523809525,39946.56333333333,168294.27,1,168294.27,0
754,Germany,twenties_Male,4354.753703703704,14697.29375,43954.005,1,87908.01,0
679,France,forties_Male,4224.385106382979,18049.64545454545,95599.46,0,191198.92,1
633,Spain,thirties_Female,3072.812564102564,39946.56333333333,95603.515,0,191207.03,0
674,France,thirties_Female,3865.796451612903,59919.845,128954.05,0,128954.05,0
600,Germany,twenties_Male,4165.118214285714,38874.43666666667,59905.29,1,59905.29,0
645,Spain,forties_Male,2445.7079591836737,13315.521111111111,81006.3,0,162012.6,0
698,France,thirties_Male,3328.880277777778,17119.955714285716,9615.99,1,19231.98,0
508,Spain,fifties_Male,2219.2535185185184,10894.517272727271,175749.36,1,175749.36,0
555,France,forties_Female,2403.879545454545,26442.675,20177.986666666668,0,60533.96,1
751,France,forties_Female,2496.660208333333,11983.969,137508.42,0,137508.42,1
738,France,thirties_Female,2421.421794871794,47217.725,94715.43,1,189430.86,0
706,Germany,thirties_Female,2894.613076923077,12543.323333333334,6723.66,1,6723.66,0
595,France,fifties_Female,2261.1262264150946,14979.96125,20685.84,0,41371.68,1
577,Germany,forties_Female,2975.3597674418606,31985.1175,125140.72,0,125140.72,1
578,Germany,thirties_Female,3604.030555555556,14416.122222222222,143683.75,1,143683.75,0
