credit_score,credit__section,country,age,age_group,gender,age_group_gender,tenure,balance,balance_group,balance_per_age,balance_per_tenure,products_number,credit_card,salary_per_products,active_member,estimated_salary,salary_range,churn
705,Fair,Germany,48,forties,Male,forties_Male,10,114169.16,rest,2378.5241666666666,11416.916000000001,1,0,173273.2,0,173273.2,very high,1
670,Fair,France,45,forties,Female,forties_Female,6,47884.92,rest,1064.109333333333,7980.82,1,1,54340.24,1,54340.24,medium,0
652,Poor,Spain,36,thirties,Female,thirties_Female,2,119839.69,zero,3328.880277777778,59919.845,2,1,9651.39,1,19302.78,low,0
696,Fair,Spain,24,twenties,Male,twenties_Male,10,119839.69,zero,4993.3204166666665,11983.969000000001,1,0,10883.52,0,10883.52,low,0
747,Good,France,49,forties,Male,forties_Male,7,202904.64,rest,4140.911020408164,28986.377142857145,1,1,17298.72,1,17298.72,low,1
511,Very poor,France,46,forties,Female,forties_Female,2,119839.69,zero,2605.210652173913,59919.845,1,1,115779.48,1,115779.48,very high,1
743,Good,Spain,43,forties,Male,forties_Male,3,161807.18,rest,3762.9576744186047,53935.72666666666,2,0,46614.43,1,93228.86,high,1
532,Very poor,Germany,52,fifties,Male,fifties_Male,4,110791.97,rest,2130.614807692308,27697.9925,1,1,148704.77,0,148704.77,very high,1
642,Poor,Spain,33,thirties,Female,thirties_Female,10,119839.69,zero,3631.505757575758,11983.969000000001,2,1,75237.57,1,150475.14,very high,0
554,Very poor,Germany,54,fifties,Female,fifties_Female,7,108755.0,rest,2013.9814814814813,15536.42857142857,1,1,40914.32,0,40914.32,medium,1
604,Poor,Spain,34,thirties,Female,thirties_Female,4,119839.69,zero,3524.6967647058823,29959.9225,2,1,19293.85,0,38587.7,medium,0
602,Poor,France,72,seventies,Female,seventies_Female,4,119839.69,zero,1664.440138888889,29959.9225,2,1,85630.33,1,171260.66,very high,0
757,Good,Spain,55,fifties,Female,fifties_Female,10,117294.12,rest,2132.6203636363634,11729.412,4,1,23546.8675,0,94187.47,high,1
491,Very poor,Germany,26,twenties,Male,twenties_Male,5,102251.14,rest,3932.7361538461537,20450.228,1,1,145900.89,1,145900.89,very high,0
850,Excellent,France,31,thirties,Male,thirties_Male,5,119839.69,zero,3865.796451612903,23967.938000000002,2,0,76149.14,0,152298.28,very high,0
521,Very poor,France,22,twenties,Male,twenties_Male,6,119839.69,zero,5447.2586363636365,19973.281666666666,2,1,49914.225,1,99828.45,high,0
726,Good,France,37,thirties,Male,thirties_Male,3,132057.92,rest,3569.132972972973,44019.30666666667,2,1,17371.99,0,34743.98,low,0
596,Very poor,France,33,thirties,Male,thirties_Male,9,119839.69,zero,3631.505757575758,13315.521111111111,1,1,121189.3,0,121189.3,very high,1
850,Excellent,Germany,35,thirties,Female,thirties_Female,8,114285.2,rest,3265.2914285714287,14285.65,1,0,129660.59,1,129660.59,very high,0
637,Poor,France,41,forties,Female,forties_Female,10,119839.69,zero,2922.919268292683,11983.969000000001,2,1,72738.68,0,145477.36,very high,0
690,Fair,Spain,32,thirties,Male,thirties_Male,3,76087.98,rest,2377.749375,25362.66,1,0,151822.66,1,151822.66,very high,0
689,Fair,France,40,forties,Male,forties_Male,9,160272.27,rest,4006.80675,17808.03,1,1,49656.24,0,49656.24,medium,0
633,Poor,Spain,63,sixties,Male,sixties_Male,5,114552.6,rest,1818.295238095238,22910.52,1,1,73856.28,0,73856.28,high,1
555,Very poor,France,27,twenties,Female,twenties_Female,9,102000.17,rest,3777.784074074074,11333.352222222222,1,1,116757.0,1,116757.0,very high,0
563,Very poor,Spain,24,twenties,Male,twenties_Male,8,119839.69,zero,4993.3204166666665,14979.96125,2,0,8159.78,0,16319.56,low,0
494,Very poor,France,33,thirties,Female,thirties_Female,2,137853.0,rest,4177.363636363636,68926.5,1,0,90273.85,1,90273.85,high,0
534,Very poor,France,27,twenties,Male,twenties_Male,10,119839.69,zero,4438.507037037037,11983.969000000001,2,1,80672.065,0,161344.13,very high,0
696,Fair,Germany,42,forties,Male,forties_Male,8,162318.61,rest,3864.728809523809,20289.82625,1,1,121061.89,0,121061.89,very high,0
535,Very poor,Spain,50,fifties,Female,fifties_Female,2,140292.58,rest,2805.8516,70146.29,3,0,23177.073333333334,0,69531.22,high,1
600,Very poor,France,34,thirties,Male,thirties_Male,1,119839.69,zero,3524.6967647058823,119839.69,2,0,1878.115,1,3756.23,low,0
807,Excellent,France,34,thirties,Female,thirties_Female,2,119839.69,zero,3524.6967647058823,59919.845,1,0,114448.13,0,114448.13,very high,0
714,Fair,France,52,fifties,Female,fifties_Female,3,119839.69,zero,2304.609423076923,39946.56333333333,1,0,144045.08,1,144045.08,very high,1
590,Very poor,France,24,twenties,Male,twenties_Male,8,126431.54,rest,5267.980833333333,15803.9425,1,1,58781.11,0,58781.11,medium,0
614,Poor,France,41,forties,Female,forties_Female,4,123475.04,rest,3011.5863414634146,30868.76,1,1,179227.52,1,179227.52,very high,0
766,Good,Germany,45,forties,Female,forties_Female,7,97652.96,rest,2170.065777777778,13950.422857142858,1,1,127332.33,0,127332.33,very high,0
557,Very poor,Spain,42,forties,Male,forties_Male,5,119839.69,zero,2853.3259523809525,23967.938000000002,2,0,43321.19,1,86642.38,high,0
788,Excellent,Germany,49,forties,Female,forties_Female,5,137455.99,rest,2805.224285714285,27491.197999999997,1,1,184178.29,0,184178.29,very high,1
648,Poor,France,38,thirties,Female,thirties_Female,3,119839.69,zero,3153.676052631579,39946.56333333333,2,0,4775.745,1,9551.49,low,0
726,Good,Germany,33,thirties,Female,thirties_Female,8,99046.31,rest,3001.403333333333,12380.78875,2,1,28026.53,1,56053.06,medium,0
773,Good,France,33,thirties,Male,thirties_Male,10,119839.69,zero,3631.505757575758,11983.969000000001,2,1,559.155,1,1118.31,low,0
583,Very poor,Germany,27,twenties,Male,twenties_Male,5,105907.42,rest,3922.497037037037,21181.484,2,1,97866.02,1,195732.04,very high,0
565,Very poor,Germany,52,fifties,Male,fifties_Male,6,97720.35,rest,1879.2375,16286.725,2,1,87535.47,0,175070.94,very high,1
705,Fair,France,25,twenties,Male,twenties_Male,10,119839.69,zero,4793.5876,11983.969000000001,2,0,56165.595,1,112331.19,very high,0
685,Fair,Spain,43,forties,Male,forties_Male,5,97392.18,rest,2264.934418604651,19478.435999999998,2,1,21978.415,0,43956.83,medium,0
741,Good,France,29,twenties,Male,twenties_Male,9,119839.69,zero,4132.403103448276,13315.521111111111,2,1,57997.26,1,115994.52,very high,0
658,Poor,Germany,28,twenties,Female,twenties_Female,10,152812.58,rest,5457.592142857143,15281.257999999998,1,1,166682.57,0,166682.57,very high,0
575,Very poor,France,27,twenties,Male,twenties_Male,4,139301.68,rest,5159.321481481481,34825.42,1,1,99843.98,0,99843.98,high,0
844,Excellent,France,41,forties,Female,forties_Female,11,76319.64,rest,1861.4546341463413,6938.149090909091,1,1,141175.18,1,141175.18,very high,1
559,Very poor,Spain,67,sixties,Male,sixties_Male,10,125919.35,rest,1879.3932835820897,12591.935000000001,1,1,175910.95,0,175910.95,very high,1
725,Good,France,37,thirties,Male,thirties_Male,7,124348.38,rest,3360.767027027028,17764.054285714286,2,0,88492.17,1,176984.34,very high,0
450,Very poor,France,29,twenties,Male,twenties_Male,8,117199.8,rest,4041.372413793104,14649.975,1,1,43480.63,1,43480.63,medium,0
738,Good,Germany,57,fifties,Female,fifties_Female,10,148384.64,rest,2603.2392982456145,14838.464000000002,1,0,155047.11,0,155047.11,very high,1
642,Poor,Germany,19,teenager,Female,teenager_Female,4,113905.48,rest,5995.025263157894,28476.37,1,1,176137.2,1,176137.2,very high,0
618,Poor,Spain,32,thirties,Male,thirties_Male,6,133476.09,rest,4171.1278125,22246.015,1,0,154843.4,1,154843.4,very high,0
590,Very poor,France,47,forties,Male,forties_Male,1,117879.32,rest,2508.0706382978724,117879.32,1,1,8214.46,1,8214.46,low,0
735,Good,France,50,fifties,Male,fifties_Male,3,119839.69,zero,2396.7938,39946.56333333333,2,0,73537.845,1,147075.69,very high,0
550,Very poor,France,34,thirties,Male,thirties_Male,9,122359.5,rest,3598.808823529412,13595.5,1,0,116495.55,0,116495.55,very high,0
729,Good,Spain,28,twenties,Female,twenties_Female,1,119839.69,zero,4279.988928571429,119839.69,2,1,15582.53,1,31165.06,low,1
743,Good,Germany,59,fifties,Male,fifties_Male,6,108585.35,rest,1840.4296610169488,18097.558333333334,1,1,192127.22,1,192127.22,very high,1
555,Very poor,France,31,thirties,Male,thirties_Male,9,145875.74,rest,4705.669032258064,16208.415555555555,1,1,137491.23,0,137491.23,very high,0
667,Fair,Spain,36,thirties,Female,thirties_Female,4,121542.57,rest,3376.1825000000003,30385.6425,2,1,93420.855,1,186841.71,very high,0
790,Excellent,Spain,41,forties,Female,forties_Female,8,109508.68,rest,2670.9434146341464,13688.585,1,0,86776.38,0,86776.38,high,0
727,Good,Germany,34,thirties,Male,thirties_Male,3,146407.11,rest,4306.091470588235,48802.369999999995,1,1,72073.72,1,72073.72,high,0
744,Good,France,39,thirties,Female,thirties_Female,7,119839.69,zero,3072.812564102564,17119.955714285716,1,0,10662.58,0,10662.58,low,0
629,Poor,Germany,35,thirties,Male,thirties_Male,9,112330.83,rest,3209.4522857142856,12481.203333333333,1,1,91001.02,1,91001.02,high,0
619,Poor,France,35,thirties,Female,thirties_Female,5,90413.12,rest,2583.232,18082.624,1,1,20555.21,1,20555.21,low,0
634,Poor,France,34,thirties,Male,thirties_Male,9,105302.66,rest,3097.137058823529,11700.295555555556,1,1,123164.97,1,123164.97,very high,0
608,Poor,Spain,35,thirties,Female,thirties_Female,7,119839.69,zero,3423.991142857143,17119.955714285716,2,1,71731.64,1,143463.28,very high,0
507,Very poor,France,35,thirties,Female,thirties_Female,2,119839.69,zero,3423.991142857143,59919.845,2,0,46065.77,0,92131.54,high,0
536,Very poor,Germany,35,thirties,Female,thirties_Female,5,121520.36,rest,3472.0102857142856,24304.072,1,0,77178.42,0,77178.42,high,0
730,Good,Spain,43,forties,Female,forties_Female,2,103960.38,rest,2417.6832558139536,51980.19,1,1,193650.16,1,193650.16,very high,0
583,Very poor,Germany,39,thirties,Male,thirties_Male,9,102945.01,rest,2639.615641025641,11438.334444444445,1,0,52861.89,0,52861.89,medium,0
644,Poor,France,24,twenties,Female,twenties_Female,9,92760.55,rest,3865.022916666667,10306.727777777778,1,1,35896.75,0,35896.75,medium,0
790,Excellent,Spain,37,thirties,Male,thirties_Male,9,119839.69,zero,3238.9105405405408,13315.521111111111,2,1,74709.205,1,149418.41,very high,0
807,Excellent,Germany,40,forties,Female,forties_Female,2,134590.21,rest,3364.75525,67295.105,1,1,46253.65,1,46253.65,medium,0
581,Very poor,France,37,thirties,Female,thirties_Female,11,104255.03,rest,2817.7035135135134,9477.73,1,1,86609.37,0,86609.37,high,0
627,Poor,Spain,55,fifties,Female,fifties_Female,7,119839.69,zero,2178.9034545454547,17119.955714285716,1,0,91943.94,0,91943.94,high,1
850,Excellent,France,41,forties,Male,forties_Male,4,119839.69,zero,2922.919268292683,29959.9225,2,1,64446.18,0,128892.36,very high,0
754,Good,France,35,thirties,Female,thirties_Female,5,119839.69,zero,3423.991142857143,23967.938000000002,2,1,22415.355,0,44830.71,medium,0
551,Very poor,Germany,50,fifties,Male,fifties_Male,2,121399.98,rest,2427.9996,60699.99,1,0,84508.44,1,84508.44,high,1
637,Poor,Germany,35,thirties,Male,thirties_Male,9,147127.81,rest,4203.651714285715,16347.534444444444,2,1,42380.35,1,84760.7,high,0
699,Fair,Spain,31,thirties,Male,thirties_Male,9,125927.51,rest,4062.177741935484,13991.945555555554,2,1,73830.735,0,147661.47,very high,0
542,Very poor,France,25,twenties,Female,twenties_Female,8,119839.69,zero,4793.5876,14979.96125,2,0,41196.54,1,82393.08,high,0
640,Poor,Germany,48,forties,Male,forties_Male,2,111599.32,rest,2324.9858333333336,55799.66,1,0,135995.58,1,135995.58,very high,0
553,Very poor,France,27,twenties,Female,twenties_Female,4,119839.69,zero,4438.507037037037,29959.9225,2,0,79900.08,0,159800.16,very high,0
741,Good,France,38,thirties,Male,thirties_Male,10,119839.69,zero,3153.676052631579,11983.969000000001,2,1,7189.505,0,14379.01,low,0
598,Very poor,France,35,thirties,Male,thirties_Male,9,114212.6,rest,3263.2171428571432,12690.28888888889,1,1,74322.85,1,74322.85,high,0
660,Poor,Spain,42,forties,Female,forties_Female,6,119839.69,zero,2853.3259523809525,19973.281666666666,3,1,63005.41333333333,1,189016.24,very high,1
618,Poor,Spain,41,forties,Male,forties_Male,5,115251.64,rest,2811.015609756097,23050.328,1,0,136435.75,0,136435.75,very high,0
647,Poor,France,43,forties,Male,forties_Male,10,119839.69,zero,2786.969534883721,11983.969000000001,2,1,39244.195,1,78488.39,high,0
491,Very poor,France,68,sixties,Female,sixties_Female,4,107571.61,rest,1581.9354411764707,26892.9025,1,0,113695.99,1,113695.99,very high,0
652,Poor,France,32,thirties,Female,thirties_Female,3,119839.69,zero,3744.9903125,39946.56333333333,2,1,27314.055,0,54628.11,medium,0
650,Poor,Germany,45,forties,Female,forties_Female,10,152367.21,rest,3385.938,15236.721,3,1,50278.40333333333,0,150835.21,very high,1
413,Very poor,Germany,39,thirties,Male,thirties_Male,2,130969.77,rest,3358.199230769231,65484.885,2,1,79445.895,1,158891.79,very high,0
416,Very poor,Germany,25,twenties,Female,twenties_Female,1,97738.97,rest,3909.5588,97738.97,2,1,80261.665,1,160523.33,very high,0
629,Poor,Spain,34,thirties,Male,thirties_Male,9,119839.69,zero,3524.6967647058823,13315.521111111111,2,1,90297.51,1,180595.02,very high,0
678,Fair,Spain,40,forties,Female,forties_Female,5,113794.22,rest,2844.8555,22758.844,1,1,16618.76,0,16618.76,low,0
527,Very poor,Spain,28,twenties,Male,twenties_Male,7,128396.33,rest,4585.583214285714,18342.332857142857,2,1,39959.985,0,79919.97,high,0
743,Good,Spain,48,forties,Female,forties_Female,6,118207.69,rest,2462.660208333333,19701.281666666666,2,0,93244.57,0,186489.14,very high,1
683,Fair,Germany,73,seventies,Male,seventies_Male,10,124730.26,rest,1708.633698630137,12473.026,1,1,51999.5,1,51999.5,medium,0
536,Very poor,France,41,forties,Female,forties_Female,10,119839.69,zero,2922.919268292683,11983.969000000001,1,1,121299.14,0,121299.14,very high,0
663,Fair,Spain,52,fifties,Male,fifties_Male,1,136298.65,rest,2621.1278846153846,136298.65,1,1,144593.3,0,144593.3,very high,1
646,Poor,France,38,thirties,Female,thirties_Female,3,119839.69,zero,3153.676052631579,39946.56333333333,2,0,89376.365,0,178752.73,very high,0
707,Fair,France,35,thirties,Male,thirties_Male,3,119839.69,zero,3423.991142857143,39946.56333333333,3,1,31382.766666666663,1,94148.3,high,0
602,Poor,France,34,thirties,Male,thirties_Male,6,119839.69,zero,3524.6967647058823,19973.281666666666,2,1,38707.225,1,77414.45,high,0
635,Poor,France,47,forties,Female,forties_Female,3,125724.95,rest,2674.998936170213,41908.316666666666,2,1,31618.485,0,63236.97,high,0
597,Very poor,France,67,sixties,Male,sixties_Male,3,119839.69,zero,1788.6520895522387,39946.56333333333,2,0,54322.925,1,108645.85,very high,0
503,Very poor,France,38,thirties,Male,thirties_Male,2,119839.69,zero,3153.676052631579,59919.845,2,1,47576.62,1,95153.24,high,0
524,Very poor,Spain,64,sixties,Female,sixties_Female,6,119839.69,zero,1872.49515625,19973.281666666666,1,1,136079.64,0,136079.64,very high,1
700,Fair,France,46,forties,Male,forties_Male,6,95872.86,rest,2084.1926086956523,15978.81,1,1,98273.01,0,98273.01,high,1
692,Fair,France,33,thirties,Male,thirties_Male,10,119839.69,zero,3631.505757575758,11983.969000000001,1,1,113505.93,0,113505.93,very high,1
562,Very poor,France,37,thirties,Male,thirties_Male,3,119839.69,zero,3238.9105405405408,39946.56333333333,1,0,52525.15,1,52525.15,medium,1
679,Fair,France,37,thirties,Male,thirties_Male,8,74260.03,rest,2007.0278378378373,9282.50375,1,1,194617.98,0,194617.98,very high,0
603,Poor,Germany,35,thirties,Male,thirties_Male,2,123407.69,rest,3525.934,61703.845,1,1,152541.89,0,152541.89,very high,1
720,Fair,Spain,33,thirties,Male,thirties_Male,4,123783.91,rest,3751.027575757576,30945.9775,2,1,71451.72,1,142903.44,very high,0
797,Excellent,France,24,twenties,Male,twenties_Male,6,119839.69,zero,4993.3204166666665,19973.281666666666,2,1,91128.805,0,182257.61,very high,0
594,Very poor,France,36,thirties,Male,thirties_Male,7,153880.15,rest,4274.448611111111,21982.87857142857,1,0,135431.72,0,135431.72,very high,0
529,Very poor,France,31,thirties,Female,thirties_Female,8,119839.69,zero,3865.796451612903,14979.96125,2,1,87848.935,1,175697.87,very high,0
606,Poor,Germany,32,thirties,Female,thirties_Female,2,106301.85,rest,3321.9328125,53150.925,2,0,29530.625,1,59061.25,medium,0
621,Poor,Spain,40,forties,Female,forties_Female,8,119839.69,zero,2995.99225,14979.96125,2,0,65641.8,1,131283.6,very high,1
513,Very poor,France,43,forties,Female,forties_Female,10,119839.69,zero,2786.969534883721,11983.969000000001,2,1,76249.9,0,152499.8,very high,0
753,Good,Germany,44,forties,Male,forties_Male,4,138076.47,rest,3138.101590909091,34519.1175,1,1,15523.09,0,15523.09,low,1
605,Poor,France,30,thirties,Female,thirties_Female,10,135422.31,rest,4514.077,13542.231,1,0,186418.85,1,186418.85,very high,0
574,Very poor,Spain,37,thirties,Female,thirties_Female,8,119839.69,zero,3238.9105405405408,14979.96125,2,1,16131.14,0,32262.28,low,0
726,Good,France,38,thirties,Female,thirties_Female,6,126875.62,rest,3338.8321052631577,21145.936666666665,1,1,128052.29,0,128052.29,very high,0
611,Poor,Spain,28,twenties,Female,twenties_Female,4,96381.68,rest,3442.202857142857,24095.42,2,1,90709.645,0,181419.29,very high,0
593,Very poor,Germany,41,forties,Female,forties_Female,5,119703.1,rest,2919.5878048780487,23940.620000000003,2,1,54891.645,1,109783.29,very high,0
466,Very poor,Germany,41,forties,Male,forties_Male,3,152102.18,rest,3709.809268292682,50700.72666666666,2,1,90939.78,0,181879.56,very high,0
741,Good,Germany,36,thirties,Female,thirties_Female,1,127675.39,rest,3546.538611111111,127675.39,2,1,37130.08,0,74260.16,high,0
684,Fair,Germany,44,forties,Female,forties_Female,3,133776.86,rest,3040.3831818181816,44592.28666666666,2,0,24932.52,1,49865.04,medium,0
550,Very poor,Spain,33,thirties,Female,thirties_Female,10,72788.03,rest,2205.697878787879,7278.803,1,1,103608.06,1,103608.06,very high,0
593,Very poor,Spain,26,twenties,Male,twenties_Male,10,76226.9,rest,2931.803846153846,7622.69,1,1,167564.82,0,167564.82,very high,0
601,Poor,Germany,48,forties,Male,forties_Male,10,163630.76,rest,3408.974166666667,16363.076000000001,1,0,41816.49,1,41816.49,medium,1
676,Fair,Spain,30,thirties,Female,thirties_Female,6,119839.69,zero,3994.656333333333,19973.281666666666,2,0,89533.29,0,179066.58,very high,0
556,Very poor,France,46,forties,Female,forties_Female,11,119839.69,zero,2605.210652173913,10894.517272727273,2,0,54592.12,0,109184.24,very high,0
719,Fair,France,36,thirties,Male,thirties_Male,4,155423.17,rest,4317.3102777777785,38855.7925,1,1,199841.32,1,199841.32,very high,0
850,Excellent,Germany,55,fifties,Male,fifties_Male,1,98710.89,rest,1794.7434545454546,98710.89,1,1,83617.17,1,83617.17,high,1
649,Poor,Spain,49,forties,Female,forties_Female,3,119839.69,zero,2445.7079591836737,39946.56333333333,1,1,84863.85,0,84863.85,high,1
509,Very poor,Spain,41,forties,Male,forties_Male,8,126683.8,rest,3089.848780487805,15835.475,1,0,114775.53,1,114775.53,very high,0
684,Fair,France,33,thirties,Male,thirties_Male,5,140700.61,rest,4263.654848484848,28140.121999999996,1,1,103557.93,0,103557.93,very high,0
