credit_score,credit__section,country,age,age_group,gender,age_group_gender,tenure,balance,balance_group,balance_per_age,balance_per_tenure,products_number,credit_card,salary_per_products,active_member,estimated_salary,salary_range,churn
650,Poor,Germany,55,fifties,Female,fifties_Female,2,140891.46,rest,2561.662909090909,70445.73,3,1,59944.81666666667,1,179834.45,very high,1
610,Poor,France,37,thirties,Male,thirties_Male,0,119839.69,zero,3238.9105405405408,0.0,1,1,114514.64,0,114514.64,very high,0
705,Fair,Spain,46,forties,Female,forties_Female,5,89364.91,rest,1942.7154347826088,17872.982,1,0,139162.15,1,139162.15,very high,0
669,Fair,France,29,twenties,Female,twenties_Female,7,146011.4,rest,5034.875862068965,20858.77142857143,1,0,50249.16,0,50249.16,medium,0
650,Poor,Spain,20,twenties,Male,twenties_Male,8,119839.69,zero,5991.9845000000005,0.0,2,1,56734.825,1,113469.65,very high,0
550,Very poor,Germany,29,twenties,Male,twenties_Male,9,145294.08,rest,5010.140689655172,16143.786666666663,2,1,73742.065,0,147484.13,very high,0
595,Very poor,Germany,45,forties,Female,forties_Female,9,106000.12,rest,2355.558222222222,11777.79111111111,1,0,191448.96,0,191448.96,very high,1
572,Very poor,Spain,26,twenties,Female,twenties_Female,5,119839.69,zero,4609.218846153846,0.0,2,1,59690.705,0,119381.41,very high,0
622,Poor,Spain,58,fifties,Female,fifties_Female,2,119839.69,zero,2066.201551724138,0.0,2,1,16638.655,1,33277.31,low,0
662,Fair,Spain,20,twenties,Male,twenties_Male,9,104508.77,rest,5225.4385,11612.085555555555,2,0,36553.765,0,73107.53,high,0
783,Excellent,Germany,58,fifties,Female,fifties_Female,3,127539.3,rest,2198.9534482758622,42513.1,1,1,96590.39,1,96590.39,high,1
714,Fair,Spain,44,forties,Male,forties_Male,7,119839.69,zero,2723.6293181818182,0.0,1,0,6923.11,1,6923.11,low,0
671,Fair,Germany,51,fifties,Male,fifties_Male,3,96891.46,rest,1899.832549019608,32297.15333333333,1,1,176403.33,0,176403.33,very high,1
600,Very poor,France,32,thirties,Female,thirties_Female,1,78535.25,rest,2454.2265625,78535.25,1,1,64349.6,0,64349.6,high,0
847,Excellent,Spain,37,thirties,Female,thirties_Female,9,112712.17,rest,3046.274864864865,12523.574444444444,1,1,116097.26,0,116097.26,very high,0
650,Poor,Spain,55,fifties,Male,fifties_Male,9,119618.42,rest,2174.880363636364,13290.935555555556,1,1,29861.13,1,29861.13,low,0
710,Fair,Spain,28,twenties,Female,twenties_Female,6,119839.69,zero,4279.988928571429,0.0,1,1,48426.98,0,48426.98,medium,0
682,Fair,France,33,thirties,Female,thirties_Female,8,74963.5,rest,2271.621212121212,9370.4375,1,1,32770.56,1,32770.56,low,0
642,Poor,France,26,twenties,Male,twenties_Male,1,138023.79,rest,5308.607307692308,138023.79,2,0,58530.1,1,117060.2,very high,0
536,Very poor,Spain,28,twenties,Female,twenties_Female,4,119839.69,zero,4279.988928571429,0.0,1,1,136197.65,1,136197.65,very high,0
754,Good,France,47,forties,Female,forties_Female,1,185513.67,rest,3947.099361702128,185513.67,1,1,27438.83,0,27438.83,low,0
678,Fair,France,60,sixties,Male,sixties_Male,8,185648.56,rest,3094.142666666666,23206.07,1,0,192156.54,0,192156.54,very high,1
533,Very poor,Germany,49,forties,Female,forties_Female,1,102286.6,rest,2087.4816326530613,102286.6,3,1,23136.456666666665,0,69409.37,high,1
741,Good,Germany,38,thirties,Male,thirties_Male,4,128015.83,rest,3368.837631578948,32003.9575,1,1,58440.43,0,58440.43,medium,0
757,Good,France,31,thirties,Male,thirties_Male,10,39539.39,rest,1275.4641935483871,3953.939,2,0,96259.695,0,192519.39,very high,0
721,Good,France,40,forties,Male,forties_Male,3,119839.69,zero,2995.99225,0.0,1,1,144874.67,1,144874.67,very high,0
700,Fair,France,37,thirties,Male,thirties_Male,3,77608.46,rest,2097.525945945946,25869.486666666668,2,1,87686.73,1,175373.46,very high,0
663,Fair,France,26,twenties,Male,twenties_Male,5,141462.13,rest,5440.851153846154,28292.426,1,1,440.2,0,440.2,low,0
677,Fair,Spain,35,thirties,Female,thirties_Female,0,119839.69,zero,3423.991142857143,0.0,2,0,38318.69,0,76637.38,high,0
655,Poor,France,27,twenties,Male,twenties_Male,2,131691.33,rest,4877.456666666666,65845.665,1,1,49480.66,0,49480.66,medium,0
832,Excellent,Spain,29,twenties,Male,twenties_Male,8,93833.86,rest,3235.650344827586,11729.2325,1,0,10417.87,1,10417.87,low,0
721,Good,Spain,46,forties,Female,forties_Female,7,137933.39,rest,2998.55195652174,19704.77,1,1,67976.57,1,67976.57,high,0
542,Very poor,Spain,54,fifties,Male,fifties_Male,8,105770.14,rest,1958.7062962962964,13221.2675,1,0,140929.98,1,140929.98,very high,1
654,Poor,Spain,54,fifties,Female,fifties_Female,5,119839.69,zero,2219.2535185185184,0.0,2,0,23569.53,1,47139.06,medium,0
821,Excellent,Spain,38,thirties,Female,thirties_Female,8,119839.69,zero,3153.676052631579,0.0,2,0,63120.7,1,126241.4,very high,1
508,Very poor,France,38,thirties,Female,thirties_Female,3,166328.65,rest,4377.069736842105,55442.88333333333,2,0,11307.095,1,22614.19,low,0
588,Very poor,Germany,42,forties,Female,forties_Female,2,164307.77,rest,3912.089761904762,82153.885,1,1,48498.19,0,48498.19,medium,0
691,Fair,Germany,38,thirties,Male,thirties_Male,9,163965.69,rest,4314.886578947368,18218.41,2,0,51755.63,1,103511.26,very high,0
664,Fair,France,40,forties,Male,forties_Male,7,125608.72,rest,3140.218,17944.102857142858,1,1,122073.48,0,122073.48,very high,0
439,Very poor,France,66,sixties,Female,sixties_Female,9,119839.69,zero,1815.752878787879,0.0,1,1,65535.56,0,65535.56,high,0
479,Very poor,Spain,37,thirties,Male,thirties_Male,6,118433.94,rest,3200.9172972972974,19738.99,1,0,160060.9,1,160060.9,very high,0
850,Excellent,France,55,fifties,Female,fifties_Female,10,98488.08,rest,1790.6923636363638,9848.808,1,1,155879.57,0,155879.57,very high,1
518,Very poor,France,40,forties,Male,forties_Male,4,119839.69,zero,2995.99225,0.0,2,0,97208.29,1,194416.58,very high,0
717,Fair,Germany,64,sixties,Female,sixties_Female,10,98362.35,rest,1536.91171875,9836.235,2,1,10815.105,1,21630.21,low,0
698,Fair,France,51,fifties,Female,fifties_Female,6,144237.91,rest,2828.1943137254902,24039.65166666667,4,1,39285.9025,0,157143.61,very high,1
850,Excellent,France,34,thirties,Male,thirties_Male,6,119839.69,zero,3524.6967647058823,0.0,1,0,52796.31,1,52796.31,medium,0
700,Fair,Spain,47,forties,Male,forties_Male,4,119839.69,zero,2549.7806382978724,0.0,1,1,121798.52,0,121798.52,very high,1
626,Poor,France,29,twenties,Female,twenties_Female,4,105767.28,rest,3647.147586206896,26441.82,2,0,20552.41,0,41104.82,medium,0
774,Good,Spain,32,thirties,Male,thirties_Male,9,119839.69,zero,3744.9903125,0.0,2,1,5302.24,0,10604.48,low,0
719,Fair,Spain,48,forties,Female,forties_Female,5,119839.69,zero,2496.660208333333,0.0,2,0,39281.83,0,78563.66,high,0
646,Poor,Spain,31,thirties,Male,thirties_Male,2,119839.69,zero,3865.796451612903,0.0,1,1,170821.43,1,170821.43,very high,1
485,Very poor,France,25,twenties,Female,twenties_Female,3,134467.26,rest,5378.6904,44822.420000000006,1,1,113266.09,1,113266.09,very high,0
784,Excellent,Germany,38,thirties,Male,thirties_Male,1,138515.02,rest,3645.132105263157,138515.02,1,1,171768.76,1,171768.76,very high,0
850,Excellent,Germany,32,thirties,Male,thirties_Male,2,128647.98,rest,4020.249375,64323.99,2,0,27208.09,0,54416.18,medium,0
669,Fair,France,38,thirties,Female,thirties_Female,9,121858.98,rest,3206.8152631578946,13539.886666666664,1,1,130755.34,0,130755.34,very high,0
731,Good,Spain,70,seventies,Male,seventies_Male,3,119839.69,zero,1711.9955714285716,0.0,2,1,70590.33,1,141180.66,very high,0
721,Good,France,49,forties,Female,forties_Female,1,120108.56,rest,2451.1951020408164,120108.56,1,0,183421.76,1,183421.76,very high,0
515,Very poor,France,37,thirties,Female,thirties_Female,0,196853.62,rest,5320.368108108108,0.0,1,1,132770.11,1,132770.11,very high,0
774,Good,France,35,thirties,Female,thirties_Female,3,121418.62,rest,3469.1034285714286,40472.87333333333,1,1,24400.37,1,24400.37,low,0
585,Very poor,Spain,36,thirties,Male,thirties_Male,10,119839.69,zero,3328.880277777778,0.0,2,1,90159.3,1,180318.6,very high,0
695,Fair,France,29,twenties,Female,twenties_Female,9,119839.69,zero,4132.403103448276,0.0,2,1,55782.725,0,111565.45,very high,0
729,Good,Germany,42,forties,Female,forties_Female,4,97495.8,rest,2321.328571428572,24373.95,2,0,1001.25,0,2002.5,low,0
713,Fair,France,42,forties,Female,forties_Female,3,119839.69,zero,2853.3259523809525,0.0,2,0,41282.505,0,82565.01,high,0
555,Very poor,Spain,33,thirties,Male,thirties_Male,5,127343.4,rest,3858.8909090909087,25468.68,1,0,121789.3,1,121789.3,very high,0
699,Fair,Spain,50,fifties,Female,fifties_Female,0,158633.61,rest,3172.6721999999995,0.0,1,1,193785.87,0,193785.87,very high,0
587,Very poor,France,55,fifties,Male,fifties_Male,9,119839.69,zero,2178.9034545454547,0.0,1,1,64593.07,0,64593.07,high,0
762,Good,Spain,69,sixties,Female,sixties_Female,9,183744.98,rest,2662.970724637681,20416.10888888889,1,1,196993.69,1,196993.69,very high,0
510,Very poor,France,44,forties,Male,forties_Male,6,119839.69,zero,2723.6293181818182,0.0,2,1,87759.155,1,175518.31,very high,0
842,Excellent,Spain,46,forties,Male,forties_Male,9,119839.69,zero,2605.210652173913,0.0,1,0,17268.02,0,17268.02,low,0
608,Poor,France,31,thirties,Male,thirties_Male,7,79962.92,rest,2579.449032258065,11423.274285714286,2,1,30450.86,0,60901.72,high,0
850,Excellent,France,36,thirties,Female,thirties_Female,10,119839.69,zero,3328.880277777778,0.0,2,1,50375.015,1,100750.03,very high,0
642,Poor,France,36,thirties,Male,thirties_Male,4,119839.69,zero,3328.880277777778,0.0,2,1,97612.455,1,195224.91,very high,0
850,Excellent,France,33,thirties,Male,thirties_Male,7,140956.99,rest,4271.423939393939,20136.71285714285,1,0,3510.18,0,3510.18,low,0
455,Very poor,Spain,43,forties,Female,forties_Female,6,119839.69,zero,2786.969534883721,0.0,1,1,81250.79,1,81250.79,high,0
726,Good,France,29,twenties,Male,twenties_Male,7,119839.69,zero,4132.403103448276,0.0,2,1,45922.07,1,91844.14,high,1
544,Very poor,Spain,30,thirties,Male,thirties_Male,8,145241.63,rest,4841.3876666666665,18155.20375,1,1,80676.83,1,80676.83,high,0
651,Poor,Germany,31,thirties,Male,thirties_Male,7,138008.06,rest,4451.872903225806,19715.437142857143,2,1,64956.37,0,129912.74,very high,0
814,Excellent,France,31,thirties,Female,thirties_Female,4,119839.69,zero,3865.796451612903,0.0,2,1,71014.585,1,142029.17,very high,0
537,Very poor,France,39,thirties,Male,thirties_Male,2,119839.69,zero,3072.812564102564,0.0,2,1,68825.8,1,137651.6,very high,0
553,Very poor,France,37,thirties,Male,thirties_Male,2,119839.69,zero,3238.9105405405408,0.0,2,1,16938.645,0,33877.29,low,0
800,Excellent,Spain,38,thirties,Male,thirties_Male,9,119839.69,zero,3153.676052631579,0.0,1,1,78744.39,0,78744.39,high,0
791,Excellent,France,34,thirties,Male,thirties_Male,7,119839.69,zero,3524.6967647058823,0.0,2,1,48367.23,0,96734.46,high,0
699,Fair,Spain,29,twenties,Female,twenties_Female,9,127570.93,rest,4398.997586206896,14174.547777777778,2,1,82378.405,0,164756.81,very high,0
756,Good,France,28,twenties,Female,twenties_Female,6,119839.69,zero,4279.988928571429,0.0,1,1,164394.65,1,164394.65,very high,0
591,Very poor,Spain,27,twenties,Female,twenties_Female,5,107812.67,rest,3993.061851851852,21562.534,1,0,162501.83,1,162501.83,very high,1
850,Excellent,Germany,22,twenties,Male,twenties_Male,7,91560.58,rest,4161.844545454545,13080.082857142856,2,0,5270.69,0,10541.38,low,0
760,Good,Germany,34,thirties,Male,thirties_Male,6,121303.77,rest,3567.757941176471,20217.295,2,1,29662.605,1,59325.21,medium,0
569,Very poor,Spain,43,forties,Male,forties_Male,8,161546.68,rest,3756.8995348837207,20193.335,2,0,89093.64,1,178187.28,very high,0
661,Fair,Spain,35,thirties,Female,thirties_Female,5,128415.45,rest,3669.012857142857,25683.09,1,1,142626.49,0,142626.49,very high,0
670,Fair,France,31,thirties,Female,thirties_Female,2,57530.06,rest,1855.808387096774,28765.03,1,1,181893.31,1,181893.31,very high,1
694,Fair,France,38,thirties,Male,thirties_Male,1,119839.69,zero,3153.676052631579,0.0,2,0,78429.1,1,156858.2,very high,0
728,Good,France,28,twenties,Female,twenties_Female,4,142243.54,rest,5080.126428571429,35560.885,2,1,16537.255,0,33074.51,low,0
764,Good,Germany,39,thirties,Female,thirties_Female,9,138341.51,rest,3547.218205128205,15371.27888888889,1,1,50072.94,0,50072.94,medium,1
639,Poor,France,32,thirties,Male,thirties_Male,9,119839.69,zero,3744.9903125,0.0,2,1,55670.18,0,111340.36,very high,0
683,Fair,France,30,thirties,Female,thirties_Female,2,119839.69,zero,3994.656333333333,0.0,2,0,50248.42,1,100496.84,very high,1
663,Fair,Spain,30,thirties,Male,thirties_Male,4,119839.69,zero,3994.656333333333,0.0,3,1,33790.35,0,101371.05,very high,0
826,Excellent,Spain,41,forties,Male,forties_Male,5,146466.46,rest,3572.352682926829,29293.292,2,0,90467.335,0,180934.67,very high,0
735,Good,Spain,36,thirties,Male,thirties_Male,5,119839.69,zero,3328.880277777778,0.0,2,1,52576.085,0,105152.17,very high,0
682,Fair,France,58,fifties,Female,fifties_Female,1,119839.69,zero,2066.201551724138,0.0,1,1,706.5,1,706.5,low,0
663,Fair,France,39,thirties,Female,thirties_Female,8,119839.69,zero,3072.812564102564,0.0,2,1,50584.45,1,101168.9,very high,0
562,Very poor,Spain,29,twenties,Female,twenties_Female,9,120307.58,rest,4148.53724137931,13367.50888888889,1,1,6795.61,1,6795.61,low,0
696,Fair,France,27,twenties,Male,twenties_Male,4,87637.26,rest,3245.8244444444445,21909.315,2,0,98055.675,0,196111.35,very high,0
850,Excellent,Spain,38,thirties,Male,thirties_Male,2,94652.04,rest,2490.8431578947366,47326.02,1,1,171960.76,1,171960.76,very high,0
719,Fair,France,22,twenties,Female,twenties_Female,7,114415.84,rest,5200.72,16345.12,1,1,177497.4,1,177497.4,very high,0
804,Excellent,France,71,seventies,Female,seventies_Female,8,119839.69,zero,1687.882957746479,0.0,2,0,73997.98,1,147995.96,very high,0
604,Poor,France,40,forties,Male,forties_Male,1,84315.02,rest,2107.8755,84315.02,1,0,36209.1,0,36209.1,medium,0
782,Excellent,Spain,27,twenties,Female,twenties_Female,3,119839.69,zero,4438.507037037037,0.0,2,1,71807.005,0,143614.01,very high,0
512,Very poor,Germany,42,forties,Male,forties_Male,9,93955.83,rest,2237.043571428572,10439.536666666669,2,1,7414.27,0,14828.54,low,0
569,Very poor,France,36,thirties,Male,thirties_Male,1,67087.69,rest,1863.5469444444443,67087.69,1,1,154775.7,0,154775.7,very high,0
597,Very poor,Germany,22,twenties,Female,twenties_Female,6,101528.61,rest,4614.936818181818,16921.435,1,1,70529.0,0,70529.0,high,1
753,Good,Germany,30,thirties,Male,thirties_Male,1,110824.52,rest,3694.150666666667,110824.52,1,1,57896.27,1,57896.27,medium,0
430,Very poor,France,33,thirties,Female,thirties_Female,8,119839.69,zero,3631.505757575758,0.0,1,1,69759.91,1,69759.91,high,0
756,Good,France,28,twenties,Male,twenties_Male,8,179960.2,rest,6427.150000000001,22495.025,1,1,89938.08,0,89938.08,high,0
493,Very poor,France,38,thirties,Male,thirties_Male,3,134006.77,rest,3526.493947368421,44668.92333333333,1,1,89578.32,0,89578.32,high,0
777,Good,Germany,37,thirties,Female,thirties_Female,10,121532.17,rest,3284.653243243243,12153.217,2,1,36732.44,1,73464.88,high,0
779,Good,Spain,38,thirties,Female,thirties_Female,7,119839.69,zero,3153.676052631579,0.0,2,1,69271.435,1,138542.87,very high,0
702,Fair,Spain,38,thirties,Female,thirties_Female,2,119839.69,zero,3153.676052631579,0.0,1,1,161888.63,1,161888.63,very high,0
551,Very poor,France,35,thirties,Male,thirties_Male,7,129717.3,rest,3706.2085714285713,18531.042857142857,2,0,43468.6,0,86937.2,high,0
749,Good,Germany,22,twenties,Male,twenties_Male,4,94762.16,rest,4307.37090909091,23690.54,2,1,21120.77,1,42241.54,medium,0
742,Good,Germany,55,fifties,Male,fifties_Male,5,155196.17,rest,2821.748545454546,31039.234000000004,1,0,121207.66,1,121207.66,very high,1
752,Good,Germany,29,twenties,Male,twenties_Male,4,129514.99,rest,4466.034137931035,32378.7475,1,1,102930.46,1,102930.46,very high,0
740,Good,Germany,57,fifties,Female,fifties_Female,3,113386.36,rest,1989.234385964912,37795.45333333333,2,1,32560.815,1,65121.63,high,1
576,Very poor,France,24,twenties,Male,twenties_Male,3,119839.69,zero,4993.3204166666665,0.0,1,0,78498.04,1,78498.04,high,1
637,Poor,Spain,43,forties,Male,forties_Male,3,172196.23,rest,4004.563488372093,57398.74333333334,1,1,104769.96,1,104769.96,very high,0
724,Good,France,28,twenties,Male,twenties_Male,5,97612.12,rest,3486.1471428571426,19522.424,1,1,96498.14,1,96498.14,high,0
685,Fair,France,20,twenties,Male,twenties_Male,4,104719.94,rest,5235.997,26179.985,2,1,19345.67,0,38691.34,medium,0
625,Poor,France,38,thirties,Female,thirties_Female,7,119839.69,zero,3153.676052631579,0.0,1,1,164804.02,0,164804.02,very high,0
571,Very poor,Germany,37,thirties,Male,thirties_Male,9,139592.98,rest,3772.7832432432433,15510.331111111112,3,1,34717.549999999996,0,104152.65,very high,1
584,Very poor,Spain,29,twenties,Female,twenties_Female,4,119839.69,zero,4132.403103448276,0.0,2,1,44433.46,0,88866.92,high,0
550,Very poor,France,22,twenties,Female,twenties_Female,7,139096.85,rest,6322.584090909091,19870.97857142857,1,1,129890.94,0,129890.94,very high,0
662,Fair,Spain,72,seventies,Female,seventies_Female,7,140301.72,rest,1948.635,20043.10285714285,1,0,179258.67,1,179258.67,very high,0
803,Excellent,Spain,43,forties,Male,forties_Male,3,119839.69,zero,2786.969534883721,0.0,1,1,72051.44,0,72051.44,high,0
615,Poor,France,66,sixties,Male,sixties_Male,7,119839.69,zero,1815.752878787879,0.0,2,1,37290.4,1,74580.8,high,0
481,Very poor,Spain,39,thirties,Male,thirties_Male,1,111233.09,rest,2852.1305128205126,111233.09,1,1,123995.15,1,123995.15,very high,0
701,Fair,France,23,twenties,Male,twenties_Male,3,119839.69,zero,5210.421304347826,0.0,2,1,19480.295,0,38960.59,medium,0
751,Good,France,29,twenties,Male,twenties_Male,10,147737.63,rest,5094.401034482758,14773.763,1,0,94951.27,1,94951.27,high,0
675,Fair,France,35,thirties,Male,thirties_Male,8,119839.69,zero,3423.991142857143,0.0,2,1,28321.485,1,56642.97,medium,0
733,Good,Germany,40,forties,Male,forties_Male,5,125725.02,rest,3143.1255,25145.004,2,1,25391.55,1,50783.1,medium,0
822,Excellent,France,38,thirties,Male,thirties_Male,6,128289.7,rest,3376.044736842105,21381.616666666665,3,1,3049.986666666666,0,9149.96,low,1
559,Very poor,France,46,forties,Female,forties_Female,5,119839.69,zero,2605.210652173913,0.0,1,1,21006.1,0,21006.1,low,1
731,Good,Germany,49,forties,Female,forties_Female,4,88826.07,rest,1812.7769387755104,22206.5175,1,1,33759.41,1,33759.41,low,1
678,Fair,France,41,forties,Female,forties_Female,1,143443.61,rest,3498.624634146341,143443.61,1,1,196622.28,0,196622.28,very high,1
645,Poor,France,68,sixties,Female,sixties_Female,9,119839.69,zero,1762.3483823529411,0.0,4,1,44088.4675,1,176353.87,very high,1
701,Fair,France,29,twenties,Male,twenties_Male,2,119839.69,zero,4132.403103448276,0.0,2,1,88471.795,0,176943.59,very high,0
554,Very poor,Spain,26,twenties,Male,twenties_Male,8,149134.46,rest,5735.940769230769,18641.8075,1,1,177966.24,1,177966.24,very high,0
723,Good,France,30,thirties,Male,thirties_Male,3,124119.54,rest,4137.318,41373.18,1,1,162198.32,0,162198.32,very high,0
766,Good,Germany,44,forties,Male,forties_Male,3,116822.7,rest,2655.061363636364,38940.9,1,0,197643.24,0,197643.24,very high,0
597,Very poor,France,24,twenties,Female,twenties_Female,1,103219.47,rest,4300.81125,103219.47,1,1,60420.07,0,60420.07,high,0
574,Very poor,France,41,forties,Male,forties_Male,1,119839.69,zero,2922.919268292683,0.0,2,0,35275.0,0,70550.0,high,0
655,Poor,Germany,40,forties,Female,forties_Female,0,81954.6,rest,2048.865,0.0,1,1,198798.44,1,198798.44,very high,1
