credit_score,section of credit_score,country,gender,age,age_group,tenure,balance,balance_group,age_balance,balance_per_tenure,products_number,credit_card,active_member,estimated_salary,salary_range,churn
710,Fair,Spain,Female,31,thirties,5,119839.69,zero,3865.796451612903,0.0,2,1,0,9561.73,low,0
710,Fair,Spain,Male,33,thirties,1,119839.69,zero,3631.505757575758,0.0,2,1,0,168313.17,high,0
718,Fair,France,Female,37,thirties,7,119839.69,zero,3238.9105405405408,0.0,2,1,1,55100.09,low_middle,0
586,Very poor,Germany,Male,32,thirties,1,149814.54,rest,4681.704375,149814.54,1,1,0,31830.06,low,0
617,Poor,Spain,Female,36,thirties,7,115617.24,rest,3211.59,16516.748571428572,1,1,1,71519.4,low_middle,0
630,Poor,France,Male,28,twenties,9,119839.69,zero,4279.988928571429,0.0,2,0,0,32599.35,low,0
791,Excellent,Germany,Female,42,forties,10,113657.41,rest,2706.1288095238097,11365.741,2,0,1,139946.68,middle,1
673,Fair,Spain,Male,39,thirties,8,138160.0,rest,3542.5641025641025,17270.0,1,1,1,110468.51,middle,0
477,Very poor,Germany,Female,36,thirties,3,117700.86,rest,3269.4683333333332,39233.62,1,0,0,74042.0,low_middle,0
662,Fair,France,Female,37,thirties,5,119839.69,zero,3238.9105405405408,0.0,2,1,0,151871.84,high,0
850,Excellent,Germany,Male,37,thirties,9,122506.38,rest,3310.9832432432436,13611.82,1,0,1,199693.84,high,1
635,Poor,France,Female,58,fifties,1,119839.69,zero,2066.201551724138,0.0,1,1,1,58907.08,low_middle,1
537,Very poor,France,Male,59,fifties,9,119839.69,zero,2031.181186440678,0.0,2,0,0,103799.77,middle,1
579,Very poor,France,Female,39,thirties,3,166501.17,rest,4269.260769230769,55500.39000000001,2,1,0,93835.64,low_middle,0
651,Poor,Spain,Female,46,forties,4,89743.05,rest,1950.9358695652174,22435.7625,1,1,0,156425.57,high,1
610,Poor,France,Female,25,twenties,2,119839.69,zero,4793.5876,0.0,2,1,0,123723.83,middle,0
581,Very poor,France,Male,30,thirties,1,119839.69,zero,3994.6563333333334,0.0,2,1,0,199464.08,high,0
592,Very poor,France,Male,39,thirties,7,119839.69,zero,3072.812564102564,0.0,2,1,0,83084.33,low_middle,0
688,Fair,Spain,Female,35,thirties,6,119839.69,zero,3423.991142857143,0.0,1,1,0,25488.43,low,1
681,Fair,France,Female,18,teenager,1,98894.39,rest,5494.132777777778,98894.39,1,1,1,9596.4,low,0
658,Poor,Germany,Male,37,thirties,3,168735.74,rest,4560.425405405405,56245.246666666666,2,0,0,70370.24,low_middle,0
792,Excellent,France,Male,34,thirties,1,119839.69,zero,3524.6967647058823,0.0,1,0,1,86330.32,low_middle,0
528,Very poor,Germany,Female,62,sixties,7,133201.17,rest,2148.405967741936,19028.738571428574,1,0,0,168507.68,high,1
624,Poor,Spain,Female,36,thirties,0,119839.69,zero,3328.880277777778,0.0,2,1,0,111605.9,middle,0
562,Very poor,Germany,Male,31,thirties,4,127237.25,rest,4104.427419354839,31809.3125,2,0,1,143317.42,middle,0
678,Fair,Germany,Male,36,thirties,1,117864.85,rest,3274.023611111111,117864.85,2,1,0,27619.06,low,0
705,Fair,Germany,Female,64,sixties,3,153469.26,rest,2397.9571875,51156.420000000006,3,0,0,146573.66,middle,1
650,Poor,Germany,Male,23,twenties,4,93911.3,rest,4083.1,23477.825,2,1,0,69055.45,low_middle,0
593,Very poor,Spain,Female,46,forties,2,76597.79,rest,1665.1693478260868,38298.895,1,1,1,54453.72,low_middle,0
652,Poor,France,Female,40,forties,4,79927.36,rest,1998.184,19981.84,2,1,1,33524.6,low,0
554,Very poor,Spain,Female,27,twenties,4,119839.69,zero,4438.507037037037,0.0,2,1,1,135083.73,middle,0
584,Very poor,Germany,Male,32,thirties,8,40172.91,rest,1255.4034375,5021.61375,1,1,1,137439.34,middle,0
516,Very poor,France,Male,33,thirties,7,115195.58,rest,3490.7751515151517,16456.51142857143,1,1,1,11205.5,low,0
789,Excellent,Germany,Female,43,forties,9,116644.29,rest,2712.657906976744,12960.476666666666,2,1,1,60176.1,low_middle,0
598,Very poor,Germany,Male,20,twenties,8,180293.84,rest,9014.692,22536.73,2,1,1,29552.7,low,0
669,Fair,Germany,Female,30,thirties,7,139872.81,rest,4662.427,19981.83,1,1,0,188795.85,high,0
645,Poor,France,Female,24,twenties,3,34547.82,rest,1439.4925,11515.94,1,1,1,11638.17,low,0
659,Poor,France,Female,32,thirties,9,119839.69,zero,3744.9903125,0.0,2,1,1,93155.75,low_middle,0
833,Excellent,Germany,Male,29,twenties,1,96462.25,rest,3326.2844827586205,96462.25,2,0,1,48986.18,low,0
697,Fair,Spain,Female,40,forties,7,130334.35,rest,3258.3587500000003,18619.192857142854,2,0,1,116951.1,middle,0
580,Very poor,Germany,Male,39,thirties,3,119688.81,rest,3068.943846153846,39896.27,1,1,0,137041.26,middle,0
691,Fair,France,Male,38,thirties,1,119839.69,zero,3153.676052631579,0.0,2,0,0,44653.5,low,0
534,Very poor,France,Male,52,fifties,1,119839.69,zero,2304.609423076923,0.0,3,1,1,104035.41,middle,1
478,Very poor,France,Female,32,thirties,6,71187.24,rest,2224.60125,11864.54,1,1,1,110593.62,middle,0
572,Very poor,France,Female,47,forties,2,119839.69,zero,2549.7806382978724,0.0,2,1,0,36099.7,low,0
501,Very poor,France,Male,37,thirties,4,119839.69,zero,3238.9105405405408,0.0,2,0,0,12470.3,low,0
624,Poor,Spain,Female,38,thirties,8,119839.69,zero,3153.676052631579,0.0,2,1,0,95403.41,low_middle,0
595,Very poor,France,Female,39,thirties,9,136422.41,rest,3498.0105128205128,15158.045555555556,1,1,1,151757.81,high,0
603,Poor,France,Male,30,thirties,8,119839.69,zero,3994.6563333333334,0.0,2,1,1,47536.46,low,0
602,Poor,France,Female,25,twenties,0,119839.69,zero,4793.5876,0.0,2,1,1,101274.17,middle,0
500,Very poor,France,Female,34,thirties,6,119839.69,zero,3524.6967647058823,0.0,1,1,1,140268.45,middle,0
422,Very poor,France,Male,41,forties,6,153238.88,rest,3737.5336585365853,25539.81333333333,1,1,0,11663.09,low,0
615,Poor,France,Male,35,thirties,7,119839.69,zero,3423.991142857143,0.0,2,1,0,150784.29,high,0
635,Poor,France,Female,78,seventies,6,47536.4,rest,609.4410256410257,7922.733333333334,1,1,1,119400.08,middle,0
711,Fair,France,Female,32,thirties,1,119839.69,zero,3744.9903125,0.0,2,1,0,126188.42,middle,0
834,Excellent,France,Male,36,thirties,8,142882.49,rest,3968.9580555555553,17860.31125,1,1,0,89983.02,low_middle,1
633,Poor,France,Female,44,forties,7,119839.69,zero,2723.6293181818182,0.0,2,1,0,29761.29,low,0
650,Poor,France,Female,31,thirties,1,160566.11,rest,5179.551935483871,160566.11,2,0,0,27073.81,low,0
743,Good,Germany,Male,65,sixties,2,131935.51,rest,2029.7770769230772,65967.755,1,1,1,96399.67,low_middle,1
567,Very poor,France,Male,38,thirties,6,127678.8,rest,3359.9684210526316,21279.8,2,0,0,45422.89,low,0
706,Fair,Germany,Female,46,forties,4,105214.58,rest,2287.2734782608695,26303.645,1,1,0,108699.59,middle,1
638,Poor,France,Male,46,forties,9,139859.54,rest,3040.4247826086958,15539.94888888889,1,1,0,38967.29,low,0
641,Poor,France,Female,38,thirties,3,119839.69,zero,3153.676052631579,0.0,2,1,0,116466.19,middle,0
574,Very poor,France,Female,34,thirties,5,112324.45,rest,3303.660294117647,22464.89,2,1,1,17993.43,low,0
642,Poor,Germany,Male,30,thirties,8,134497.27,rest,4483.242333333333,16812.15875,1,0,0,43250.54,low,0
722,Good,Spain,Female,35,thirties,1,120171.58,rest,3433.4737142857143,120171.58,1,1,0,125240.8,middle,0
623,Poor,France,Male,23,twenties,1,106012.2,rest,4609.226086956522,106012.2,2,0,1,191415.94,high,0
681,Fair,France,Male,25,twenties,5,119839.69,zero,4793.5876,0.0,1,0,1,90860.97,low_middle,0
530,Very poor,France,Female,34,thirties,8,119839.69,zero,3524.6967647058823,0.0,2,0,1,141872.52,middle,0
797,Excellent,France,Female,55,fifties,10,119839.69,zero,2178.9034545454547,0.0,4,1,1,49418.87,low,1
653,Poor,France,Male,51,fifties,3,119839.69,zero,2349.797843137255,0.0,1,1,0,170426.65,high,1
850,Excellent,Germany,Male,42,forties,8,119839.69,rest,2853.3259523809525,14979.96125,1,0,1,51016.02,low_middle,1
581,Very poor,Spain,Male,34,thirties,1,119839.69,zero,3524.6967647058823,0.0,2,0,1,81175.25,low_middle,0
589,Very poor,Germany,Male,38,thirties,8,92219.21,rest,2426.821315789474,11527.40125,1,1,0,99106.97,low_middle,0
555,Very poor,Germany,Male,48,forties,3,142055.41,rest,2959.4877083333336,47351.80333333334,2,0,1,79134.78,low_middle,0
748,Good,France,Female,49,forties,7,29602.08,rest,604.1240816326531,4228.868571428572,1,0,0,163550.58,high,1
745,Good,France,Female,46,forties,7,119839.69,zero,2605.210652173913,0.0,2,1,1,67769.94,low_middle,0
730,Good,France,Male,34,thirties,1,119839.69,zero,3524.6967647058823,0.0,2,1,1,126592.01,middle,0
565,Very poor,France,Female,44,forties,1,119839.69,zero,2723.6293181818182,0.0,2,0,1,89602.81,low_middle,0
778,Good,France,Male,37,thirties,3,141803.77,rest,3832.534324324324,47267.92333333333,1,0,1,179421.84,high,0
812,Excellent,France,Male,24,twenties,10,119839.69,zero,4993.3204166666665,0.0,2,1,1,156906.15,high,0
526,Very poor,France,Male,42,forties,1,119839.69,zero,2853.3259523809525,0.0,1,0,1,168486.02,high,0
708,Fair,France,Female,47,forties,0,126589.12,rest,2693.3855319148934,0.0,2,0,1,132730.07,middle,1
680,Fair,France,Male,33,thirties,2,108393.35,rest,3284.64696969697,54196.675,1,0,1,39057.67,low,0
567,Very poor,Spain,Male,43,forties,2,115643.58,rest,2689.3855813953487,57821.79,2,0,0,174606.35,high,0
564,Very poor,Spain,Male,48,forties,5,132876.23,rest,2768.2547916666667,26575.246000000003,1,1,0,79259.77,low_middle,0
709,Fair,France,Female,24,twenties,3,110949.41,rest,4622.892083333333,36983.136666666665,1,1,1,168515.61,high,0
629,Poor,France,Male,46,forties,1,130666.2,rest,2840.5695652173913,130666.2,1,1,1,161125.67,high,1
510,Very poor,France,Female,45,forties,10,103821.47,rest,2307.143777777778,10382.147,2,0,1,77878.62,low_middle,0
506,Very poor,France,Female,32,thirties,3,119839.69,zero,3744.9903125,0.0,1,1,1,80823.02,low_middle,0
605,Poor,France,Male,39,thirties,7,119839.69,zero,3072.812564102564,0.0,1,0,1,119348.28,middle,0
650,Poor,Spain,Male,32,thirties,1,132187.73,rest,4130.8665625,132187.73,2,1,1,178331.36,high,0
850,Excellent,Germany,Male,49,forties,8,98649.55,rest,2013.2561224489796,12331.19375,1,1,0,119174.88,middle,1
489,Very poor,Germany,Male,38,thirties,2,126444.08,rest,3327.4757894736845,63222.04,2,1,1,82662.73,low_middle,0
659,Poor,Germany,Female,30,thirties,8,154159.51,rest,5138.650333333334,19269.93875,1,1,0,40441.1,low,0
753,Good,France,Female,43,forties,5,119839.69,zero,2786.969534883721,0.0,2,1,0,109881.71,middle,0
477,Very poor,Germany,Male,48,forties,8,129250.0,rest,2692.7083333333335,16156.25,2,1,1,157937.35,high,0
610,Poor,Spain,Female,45,forties,3,119839.69,zero,2663.1042222222222,0.0,1,1,0,38276.84,low,1
619,Poor,France,Female,33,thirties,2,167733.51,rest,5082.833636363636,83866.755,2,1,1,65222.48,low_middle,0
619,Poor,Germany,Female,31,thirties,2,56116.3,rest,1810.2032258064517,28058.15,2,0,0,2181.94,low,0
758,Good,France,Female,30,thirties,3,141581.08,rest,4719.369333333333,47193.69333333333,1,1,0,156249.06,high,0
516,Very poor,Germany,Male,50,fifties,7,139675.07,rest,2793.5014,19953.58142857143,2,1,0,45591.23,low,0
789,Excellent,France,Female,27,twenties,8,66201.96,rest,2451.924444444445,8275.245,1,1,1,79458.12,low_middle,0
687,Fair,France,Female,44,forties,9,119839.69,zero,2723.6293181818182,0.0,2,0,0,103042.2,middle,1
485,Very poor,Germany,Male,34,thirties,3,133658.24,rest,3931.124705882353,44552.746666666666,1,1,0,70209.83,low_middle,0
446,Very poor,Germany,Male,25,twenties,3,136202.78,rest,5448.1112,45400.926666666666,1,1,0,176743.51,high,0
597,Very poor,France,Female,60,sixties,0,131778.08,rest,2196.3013333333333,0.0,1,0,0,10703.53,low,1
712,Fair,Spain,Male,74,seventies,5,119839.69,zero,1619.4552702702704,0.0,2,0,0,151425.82,high,0
522,Very poor,France,Female,34,thirties,3,119839.69,zero,3524.6967647058823,0.0,2,1,1,3894.34,low,0
805,Excellent,Germany,Female,26,twenties,8,42712.87,rest,1642.8026923076925,5339.10875,2,1,1,28861.69,low,0
781,Excellent,France,Female,28,twenties,4,119839.69,zero,4279.988928571429,0.0,2,1,0,177703.15,high,0
689,Fair,Spain,Female,57,fifties,4,119839.69,zero,2102.450701754386,0.0,2,1,0,136649.8,middle,1
670,Fair,Germany,Male,31,thirties,1,142631.54,rest,4601.017419354839,142631.54,2,1,1,175894.24,high,0
670,Fair,France,Male,33,thirties,2,141204.65,rest,4278.928787878787,70602.325,2,1,0,76257.46,low_middle,0
524,Very poor,Germany,Female,25,twenties,7,131402.21,rest,5256.0884,18771.744285714285,1,0,0,193668.49,high,0
734,Good,Spain,Female,39,thirties,3,92636.96,rest,2375.306666666667,30878.986666666668,2,1,1,125671.29,middle,0
489,Very poor,France,Female,51,fifties,3,119839.69,zero,2349.797843137255,0.0,2,0,1,174098.28,high,1
578,Very poor,Germany,Female,31,thirties,5,102088.68,rest,3293.1832258064514,20417.736,4,0,0,187866.21,high,1
622,Poor,Spain,Male,39,thirties,9,119839.69,zero,3072.812564102564,0.0,2,0,1,100862.36,middle,0
843,Excellent,France,Female,38,thirties,8,134887.53,rest,3549.6718421052633,16860.94125,1,1,1,10804.04,low,0
687,Fair,France,Male,48,forties,4,119839.69,zero,2496.6602083333332,0.0,2,1,1,170893.85,high,0
700,Fair,Spain,Male,28,twenties,8,159900.38,rest,5710.727857142857,19987.5475,1,0,0,22698.56,low,0
410,Very poor,Germany,Female,50,fifties,2,102278.79,rest,2045.5757999999998,51139.395,2,1,0,89822.48,low_middle,0
537,Very poor,France,Female,41,forties,0,119839.69,zero,2922.919268292683,0.0,2,0,1,175262.49,high,0
780,Good,France,Female,43,forties,0,119839.69,zero,2786.969534883721,0.0,1,0,1,15705.27,low,0
652,Poor,Spain,Male,58,fifties,6,119839.69,zero,2066.201551724138,0.0,2,0,1,170025.43,high,0
620,Poor,Germany,Male,35,thirties,0,76989.97,rest,2199.7134285714287,0.0,1,1,1,17242.79,low,0
697,Fair,France,Female,23,twenties,10,119839.69,zero,5210.421304347826,0.0,2,1,1,79734.23,low_middle,0
786,Excellent,France,Male,35,thirties,3,119839.69,zero,3423.991142857143,0.0,2,1,0,92712.97,low_middle,0
850,Excellent,Germany,Female,39,thirties,5,114491.82,rest,2935.6876923076925,22898.364,1,1,0,99689.48,low_middle,0
749,Good,Germany,Male,54,fifties,3,144768.94,rest,2680.906296296296,48256.31333333333,1,1,0,93336.3,low_middle,1
445,Very poor,France,Male,31,thirties,7,145056.59,rest,4679.244838709677,20722.37,1,1,1,175893.53,high,0
443,Very poor,Germany,Male,50,fifties,3,117206.3,rest,2344.126,39068.76666666667,1,1,0,42840.18,low,1
637,Poor,Germany,Male,41,forties,2,138014.4,rest,3366.2048780487803,69007.2,2,1,0,140298.24,middle,0
616,Poor,Germany,Female,45,forties,6,128352.59,rest,2852.279777777778,21392.09833333333,3,1,1,144000.59,middle,1
756,Good,France,Female,23,twenties,1,112568.31,rest,4894.274347826087,112568.31,1,1,1,113408.11,middle,0
644,Poor,France,Male,33,thirties,2,119839.69,zero,3631.505757575758,0.0,1,1,0,96420.58,low_middle,0
850,Excellent,Germany,Male,41,forties,1,176958.46,rest,4316.0599999999995,176958.46,2,0,1,125806.3,middle,0
703,Fair,Germany,Female,38,thirties,9,99167.54,rest,2609.672105263158,11018.615555555554,1,1,0,65720.92,low_middle,0
684,Fair,Spain,Female,42,forties,3,103210.27,rest,2457.387380952381,34403.42333333333,1,1,0,31002.03,low,0
706,Fair,Germany,Female,48,forties,10,104478.12,rest,2176.6275,10447.812,3,0,1,158248.71,high,1
580,Very poor,Spain,Male,61,sixties,8,125921.37,rest,2064.2847540983607,15740.17125,1,1,1,94677.83,low_middle,0
777,Good,Spain,Female,35,thirties,3,119839.69,zero,3423.991142857143,0.0,2,1,1,17257.72,low,0
676,Fair,Germany,Male,48,forties,3,80697.44,rest,1681.1966666666667,26899.146666666667,1,0,0,101397.86,middle,0
708,Fair,France,Female,44,forties,2,161887.81,rest,3679.2684090909092,80943.905,2,1,0,84870.23,low_middle,0
809,Excellent,France,Male,24,twenties,7,109558.36,rest,4564.931666666666,15651.194285714286,1,1,0,183515.13,high,0
588,Very poor,France,Male,38,thirties,1,124271.26,rest,3270.2963157894737,124271.26,1,1,0,75969.19,low_middle,0
623,Poor,France,Male,43,forties,1,119839.69,zero,2786.969534883721,0.0,2,1,1,146379.3,middle,0
537,Very poor,Spain,Male,42,forties,1,190569.23,rest,4537.362619047619,190569.23,1,0,1,127154.8,middle,0
536,Very poor,Spain,Male,53,fifties,2,143923.96,rest,2715.5464150943394,71961.98,1,1,0,2019.78,low,1
769,Good,France,Male,48,forties,2,96542.16,rest,2011.295,48271.08,2,0,1,197885.72,high,0
690,Fair,France,Male,33,thirties,5,119839.69,zero,3631.505757575758,0.0,2,1,0,138017.68,middle,0
771,Good,Spain,Male,45,forties,0,139825.56,rest,3107.2346666666667,0.0,1,0,0,170984.97,high,1
497,Very poor,Germany,Male,24,twenties,6,111769.14,rest,4657.0475,18628.19,2,1,0,55859.27,low_middle,0
622,Poor,Spain,Male,37,thirties,4,119839.69,zero,3238.9105405405408,0.0,2,1,0,4459.5,low,0
602,Poor,Spain,Male,30,thirties,9,113672.18,rest,3789.0726666666665,12630.24222222222,2,0,0,102135.92,middle,0
543,Very poor,France,Female,32,thirties,7,147256.86,rest,4601.776875,21036.69428571428,1,1,0,112771.95,middle,0
520,Very poor,Spain,Male,45,forties,7,107023.03,rest,2378.2895555555556,15289.004285714283,1,1,0,32903.93,low,0
669,Fair,France,Male,37,thirties,1,125529.55,rest,3392.6905405405405,125529.55,1,1,1,162260.93,high,0
631,Poor,Spain,Female,41,forties,0,119839.69,zero,2922.919268292683,0.0,1,0,0,87959.83,low_middle,0
537,Very poor,Germany,Male,48,forties,4,131834.8,rest,2746.558333333333,32958.7,1,1,0,166476.95,high,1
732,Good,France,Male,62,sixties,2,119839.69,zero,1932.8982258064516,0.0,2,1,1,25438.87,low,0
844,Excellent,Spain,Male,56,fifties,5,99529.7,rest,1777.3160714285714,19905.94,1,0,1,157230.06,high,1
838,Excellent,Spain,Male,35,thirties,0,119839.69,zero,3423.991142857143,0.0,2,0,1,197305.91,high,0
652,Poor,France,Male,27,twenties,10,107303.72,rest,3974.211851851852,10730.372,2,0,0,44435.76,low,0
660,Poor,France,Male,33,thirties,0,72783.42,rest,2205.5581818181818,0.0,1,0,0,181051.99,high,0
692,Fair,Spain,Female,44,forties,8,119839.69,zero,2723.6293181818182,0.0,1,0,1,159069.37,high,0
588,Very poor,France,Female,35,thirties,0,119839.69,zero,3423.991142857143,0.0,2,1,1,155485.24,high,0
533,Very poor,Germany,Female,22,twenties,10,115743.6,rest,5261.072727272727,11574.36,1,0,0,43852.05,low,0
850,Excellent,France,Male,43,forties,4,161256.53,rest,3750.1518604651164,40314.1325,1,1,1,140071.57,middle,0
511,Very poor,France,Male,27,twenties,8,119839.69,zero,4438.507037037037,0.0,2,1,1,49089.36,low,0
530,Very poor,Spain,Male,44,forties,6,119839.69,zero,2723.6293181818182,0.0,2,0,0,55893.37,low_middle,0
554,Very poor,France,Male,31,thirties,1,119839.69,zero,3865.796451612903,0.0,2,0,1,192660.55,high,0
585,Very poor,Germany,Female,40,forties,3,162261.01,rest,4056.52525,54087.00333333333,2,1,0,137028.51,middle,0
754,Good,France,Male,39,thirties,3,74896.33,rest,1920.418717948718,24965.443333333333,1,0,0,34430.16,low,0
474,Very poor,France,Male,54,fifties,3,119839.69,zero,2219.2535185185184,0.0,1,1,0,108409.17,middle,1
837,Excellent,Germany,Male,35,thirties,0,144037.6,rest,4115.360000000001,0.0,1,1,0,145325.32,middle,0
567,Very poor,France,Female,23,twenties,9,93522.2,rest,4066.182608695652,10391.355555555556,1,0,1,81425.61,low_middle,0
800,Excellent,Spain,Male,38,thirties,1,119839.69,zero,3153.676052631579,0.0,2,1,0,51553.43,low_middle,0
646,Poor,France,Male,18,teenager,10,119839.69,zero,6657.760555555556,0.0,2,0,1,52795.15,low_middle,0
627,Poor,Germany,Male,38,thirties,8,106922.92,rest,2813.761052631579,13365.365,2,0,1,84270.09,low_middle,0
505,Very poor,France,Male,26,twenties,8,112972.57,rest,4345.098846153846,14121.57125,1,1,0,145011.62,middle,0
566,Very poor,Germany,Female,35,thirties,1,123042.0,rest,3515.4857142857145,123042.0,1,1,0,66245.44,low_middle,1
619,Poor,Germany,Female,33,thirties,3,100488.92,rest,3045.1187878787878,33496.306666666664,2,0,1,36446.74,low,0
757,Good,France,Female,44,forties,4,123322.15,rest,2802.7761363636364,30830.5375,1,1,0,137136.29,middle,0
648,Poor,France,Male,32,thirties,0,119839.69,zero,3744.9903125,0.0,1,0,1,117323.31,middle,0
621,Poor,Spain,Male,42,forties,8,68683.68,rest,1635.3257142857142,8585.46,1,1,1,74157.71,low_middle,0
543,Very poor,Germany,Male,49,forties,6,59532.18,rest,1214.9424489795917,9922.03,1,1,0,104253.56,middle,0
658,Poor,France,Female,43,forties,7,140260.36,rest,3261.868837209302,20037.19428571428,2,1,0,2748.72,low,0
633,Poor,Germany,Male,50,fifties,7,88302.65,rest,1766.0529999999999,12614.664285714283,1,1,1,195937.16,high,0
648,Poor,France,Female,19,teenager,1,119839.69,zero,6307.352105263158,0.0,2,0,1,22101.86,low,0
501,Very poor,Germany,Male,40,forties,5,114655.58,rest,2866.3895,22931.116,1,0,0,126535.92,middle,0
683,Fair,France,Female,42,forties,4,148283.94,rest,3530.57,37070.985,1,1,1,44692.63,low,1
619,Poor,Spain,Female,38,thirties,1,119839.69,zero,3153.676052631579,0.0,1,1,0,112442.63,middle,1
